numero,municipio,codigo.ibge,ano,valor
172,Timbaúba,2615300,2018,108392970.4
172,Timbaúba,2615300,2019,112612234.27
172,Timbaúba,2615300,2020,124119400.21
172,Timbaúba,2615300,2021,158586640.1
172,Timbaúba,2615300,2022,218855680.94
172,Timbaúba,2615300,2023,205601945.47
172,Timbaúba,2615300,2024,238502000.05
173,Toritama,2615409,2012,19161221.18
173,Toritama,2615409,2013,48057855.31
173,Toritama,2615409,2014,61193775.97
173,Toritama,2615409,2015,63754576.2
173,Toritama,2615409,2016,37627785.48
173,Toritama,2615409,2017,76575402.81
173,Toritama,2615409,2018,87851586.44
173,Toritama,2615409,2019,92169910.06
173,Toritama,2615409,2020,98574889.67
173,Toritama,2615409,2021,119929450.8
173,Toritama,2615409,2022,152761430.71
173,Toritama,2615409,2023,168789070.09
173,Toritama,2615409,2024,188015424.66
174,Tracunhaém,2615508,2012,16829870.82
174,Tracunhaém,2615508,2013,18693876.14
174,Tracunhaém,2615508,2014,21352796.5
174,Tracunhaém,2615508,2015,23203451.14
174,Tracunhaém,2615508,2016,25552333.82
174,Tracunhaém,2615508,2017,26796472.73
174,Tracunhaém,2615508,2018,32339910.89
174,Tracunhaém,2615508,2019,32185540.47
174,Tracunhaém,2615508,2020,40352511.97
174,Tracunhaém,2615508,2021,42675418.11
174,Tracunhaém,2615508,2022,58887235.42
174,Tracunhaém,2615508,2023,63600164.12
174,Tracunhaém,2615508,2024,69242925.89
175,Trindade,2615607,2012,3014582.5
175,Trindade,2615607,2013,36977819.03
175,Trindade,2615607,2014,44319768.85
175,Trindade,2615607,2015,63737722.52
175,Trindade,2615607,2016,67699038.89
175,Trindade,2615607,2017,71617395.5
175,Trindade,2615607,2018,72592711.33
175,Trindade,2615607,2019,77006000.77
175,Trindade,2615607,2020,76763133.98
175,Trindade,2615607,2021,84341681.37
175,Trindade,2615607,2022,139695404.89
175,Trindade,2615607,2023,131783545.25
175,Trindade,2615607,2024,141840218.57
176,Triunfo,2615706,2012,25421446.41
176,Triunfo,2615706,2013,26285442.78
176,Triunfo,2615706,2014,28313949.41
176,Triunfo,2615706,2015,33129622.11
176,Triunfo,2615706,2016,32453989.78
176,Triunfo,2615706,2017,42275327.69
176,Triunfo,2615706,2018,44565714.81
176,Triunfo,2615706,2019,53613369.77
176,Triunfo,2615706,2020,53558855.88
176,Triunfo,2615706,2021,53921101.51
176,Triunfo,2615706,2022,71366953.84
176,Triunfo,2615706,2023,77897197.31
176,Triunfo,2615706,2024,69137529.15
177,Tupanatinga,2615805,2012,47760288.41
177,Tupanatinga,2615805,2013,47457378.23
177,Tupanatinga,2615805,2014,49061688.8
177,Tupanatinga,2615805,2015,49661651.81
177,Tupanatinga,2615805,2016,52715838.08
177,Tupanatinga,2615805,2017,49845730.2
177,Tupanatinga,2615805,2018,59847361.76
177,Tupanatinga,2615805,2019,61277181.01
177,Tupanatinga,2615805,2020,46217461.75
177,Tupanatinga,2615805,2021,83766778.74
177,Tupanatinga,2615805,2022,97270438.99
177,Tupanatinga,2615805,2023,103386176.02
177,Tupanatinga,2615805,2024,136688822.94
178,Tuparetama,2615904,2012,16237294.55
178,Tuparetama,2615904,2013,17058563
178,Tuparetama,2615904,2014,19251689.22
178,Tuparetama,2615904,2015,19734789.53
178,Tuparetama,2615904,2016,21670318.11
178,Tuparetama,2615904,2017,23623294.13
178,Tuparetama,2615904,2018,30103813.13
178,Tuparetama,2615904,2019,31867847.86
178,Tuparetama,2615904,2020,30601524.37
178,Tuparetama,2615904,2021,34449691.99
178,Tuparetama,2615904,2022,44107409.4
178,Tuparetama,2615904,2023,47677743.93
178,Tuparetama,2615904,2024,61144944.06
179,Venturosa,2616001,2012,7599803.52
179,Venturosa,2616001,2013,4108546.87
179,Venturosa,2616001,2014,35440494.15
179,Venturosa,2616001,2015,36286771.39
179,Venturosa,2616001,2016,40509749.59
179,Venturosa,2616001,2017,40932485.26
179,Venturosa,2616001,2018,45547559.03
179,Venturosa,2616001,2019,47631789.31
179,Venturosa,2616001,2020,52224438.73
179,Venturosa,2616001,2021,59280055.81
179,Venturosa,2616001,2022,76063553.45
179,Venturosa,2616001,2023,83005264.07
179,Venturosa,2616001,2024,100828002.18
180,Verdejante,2616100,2012,19697181.62
180,Verdejante,2616100,2013,19025987.45
180,Verdejante,2616100,2014,14700762.43
180,Verdejante,2616100,2015,22220445.69
180,Verdejante,2616100,2016,15691688.48
180,Verdejante,2616100,2017,27304163.24
180,Verdejante,2616100,2018,29447583.64
180,Verdejante,2616100,2019,27913913.27
180,Verdejante,2616100,2020,39390833.53
180,Verdejante,2616100,2021,42381574.69
180,Verdejante,2616100,2022,39781897.78
180,Verdejante,2616100,2023,54172416.56
180,Verdejante,2616100,2024,42108258.35
181,Vertente do Lério,2616183,2012,13527294.23
181,Vertente do Lério,2616183,2013,16414255.62
181,Vertente do Lério,2616183,2014,18225488.93
181,Vertente do Lério,2616183,2015,19219710.06
181,Vertente do Lério,2616183,2016,18414119.12
181,Vertente do Lério,2616183,2017,21287288.88
181,Vertente do Lério,2616183,2018,21848970.57
181,Vertente do Lério,2616183,2019,25874483.12
181,Vertente do Lério,2616183,2020,27688045.38
181,Vertente do Lério,2616183,2021,29671794.37
181,Vertente do Lério,2616183,2022,39493129.41
181,Vertente do Lério,2616183,2023,48503070.03
181,Vertente do Lério,2616183,2024,70713713.95
182,Vertentes,2616209,2012,11205539.91
182,Vertentes,2616209,2013,6795185.27
182,Vertentes,2616209,2014,32837556.81
182,Vertentes,2616209,2015,33246631.77
182,Vertentes,2616209,2016,39802382.81
182,Vertentes,2616209,2017,38326182.08
182,Vertentes,2616209,2018,45379197.8
182,Vertentes,2616209,2019,48816842.53
182,Vertentes,2616209,2020,51911186.2
182,Vertentes,2616209,2021,59126550.81
182,Vertentes,2616209,2022,76424803.86
182,Vertentes,2616209,2023,84767570.71
182,Vertentes,2616209,2024,103129225.92
183,Vicência,2616308,2012,45429956.55
183,Vicência,2616308,2013,46859543.21
183,Vicência,2616308,2014,52604644.24
183,Vicência,2616308,2015,56151287.9
183,Vicência,2616308,2016,68735348.2
183,Vicência,2616308,2017,69472337.79
183,Vicência,2616308,2018,65110365.56
183,Vicência,2616308,2019,83050783.54
183,Vicência,2616308,2020,90695649.2
183,Vicência,2616308,2021,96630972.04
183,Vicência,2616308,2022,123580837.32
183,Vicência,2616308,2023,125211405.53
183,Vicência,2616308,2024,146482186.09
184,Vitória de Santo Antão,2616407,2012,73913756.05
184,Vitória de Santo Antão,2616407,2013,35792741.8
184,Vitória de Santo Antão,2616407,2014,222739255.38
184,Vitória de Santo Antão,2616407,2015,231521075.56
184,Vitória de Santo Antão,2616407,2016,236683994.05
184,Vitória de Santo Antão,2616407,2017,240096678.99
184,Vitória de Santo Antão,2616407,2018,275305858.68
184,Vitória de Santo Antão,2616407,2019,284138267.46
184,Vitória de Santo Antão,2616407,2020,320288197.41
184,Vitória de Santo Antão,2616407,2021,326542239.08
184,Vitória de Santo Antão,2616407,2022,446861208.49
184,Vitória de Santo Antão,2616407,2023,556487269.9
184,Vitória de Santo Antão,2616407,2024,692501786.63
185,Xexéu,2616506,2012,23912464.85
185,Xexéu,2616506,2013,28198441.2
185,Xexéu,2616506,2014,46745375.64
185,Xexéu,2616506,2015,33046929.45
185,Xexéu,2616506,2016,37350346.95
185,Xexéu,2616506,2017,38333288.99
185,Xexéu,2616506,2018,41187815.02
185,Xexéu,2616506,2019,41915656.69
185,Xexéu,2616506,2020,54730247.95
185,Xexéu,2616506,2021,49519984.36
185,Xexéu,2616506,2022,62976053.75
185,Xexéu,2616506,2023,73138976.24
185,Xexéu,2616506,2024,79372994.99
